row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,
275,242.10015417656348,1.7217447,,,,,,,,,,,15854.852,21028.852,0,0,8893.965,13704.648,19314.133,23312.234,17707.66,55902.49,0,
276,299.1604378185949,1.7969701,,,,,,,,,,,0,55199.52,50667.492,269140.1,79920.945,43869.062,27901.082,29706.795,34309.062,0,0,
277,418.2339683079814,1.7955132,,,,,,,,,,,71231.54,161705.62,161626.02,122347.164,118363.87,137638.83,0,134324.22,46181.45,123065.266,0,
278,418.2339648547976,1.8081418,,,,,,,,,,,162663.47,0,60787.53,0,46529.617,50112.18,128391.54,48296.652,123314.67,46128.324,0,
279,194.117735014985,1.8394524,,,,,,,,,,,882354.06,991375.7,928120.1,293526.16,1216129.0,591453.56,759659.9,657926.06,737130.4,651207.9,17715.47,
280,352.1971075610667,1.8451916,,,,,,,,,,,39539.168,49496.336,0,255003.48,262679.88,41794.52,0,0,42916.844,39331.695,0,
283,220.1333913745318,1.9956882,,,,,,,,,,,487977.56,486864.4,518538.22,1071739.2,1157298.6,317011.97,364244.22,23254.908,23585.535,29853.025,0,
284,268.1308912841932,1.9976126,,,,,,,,,,,16805.041,16209.646,16422.92,262264.75,263139.28,15324.219,14376.193,27187.693,22046.156,20579.332,0,
285,290.12344827088606,2.0128832,,,,,,,,,,,0,106893.305,112489.75,124066.09,129439.4,26750.262,33467.637,20866.664,21052.023,20961.248,0,
286,588.2397986210619,2.0547242,,,,,,,,,,,0,388421.22,122315.25,0,0,103490.414,71888.23,54864.28,65053.992,174113.55,0,
287,352.1970443647846,2.0505471,,,,,,,,,,,304182.4,339946.38,331135.97,39196.86,39719.625,257799.66,262649.47,307565.94,288439.25,295717.8,0,
288,290.12342658368465,2.0494637,,,,,,,,,,,113642.555,47367.168,49616.848,70379.16,0,26999.898,26989.938,20485.416,0,0,0,
289,282.1338775788151,2.0756433,,,,,,,,,,,29836.045,39504.484,38656.562,0,17420.035,175826.3,188946.17,70579.95,191176.19,201186.19,0,
290,300.13621002331445,2.0807962,,,,,,,,,,,86044.914,90177.2,88513.51,38818.504,40127.9,84039.09,85375.66,41328.348,54841.594,43135.17,0,
291,338.18114005284843,2.115052,,,,,,,,,,,24400.902,51161.87,46111.51,48009.96,262049.08,41444.88,37149.164,36051.23,46187.55,0,0,
292,588.2398011977265,2.1013443,,,,,,,,,,,406254.28,0,365740.4,0,0,293986.72,270724.94,188779.47,177227.05,52189.523,0,
293,277.1393219893466,2.139821,,,,,,,,,,,11324.336,14131.953,13001.159,136744.3,144440.64,7762.653,0,6559.941,10780.782,7428.6987,0,
294,338.18114412011266,2.1352167,,,,,,,,,,,49390.945,50419.07,50307.9,261787.8,0,46032.027,36630.47,37317.094,47093.727,39075.5,0,
295,357.1656297233313,2.1843517,,,,,,,,,,,40742.453,38284.02,0,383861.84,336426.9,31183.602,37081.06,34420.5,33342.848,31971.797,0,
296,402.2390002991833,2.2106678,,,,,,,,,,,150860.14,146323.9,148407.4,46065.133,47919.586,37305.465,44783.586,39447.133,37268.727,35912.625,0,
297,427.03651797286113,2.2222753,,,,,,,,,,,289836.75,302174.22,301262.1,156540.39,156599.75,466036.5,492628.88,472815.0,500418.4,514290.16,0,
298,281.1498349785951,2.2779722,,,,,,,,,,,393721.56,414305.5,433850.84,328359.88,318171.78,394188.62,403538.62,374940.06,380374.5,407815.88,0,
299,251.1027467593473,2.2952225,,,,,,,,,,,22587.232,28551.572,30397.535,189296.83,173105.28,27551.486,21104.898,0,20080.59,20295.059,0,
300,427.03656161845623,2.4850292,,,,,,,,,,,0,0,56923.5,0,38002.742,0,99140.4,0,0,265053.8,0,
301,427.0365155369782,2.5221434,,,,,,,,,,,155637.28,150181.11,148462.73,50948.156,0,269986.56,254762.11,262965.84,261312.84,118826.34,0,
302,261.1446803599492,2.5971124,,,,,,,,,,,65559.36,162766.42,153738.38,196971.22,194964.44,19466.477,14111.06,0,0,0,0,
303,278.17534274899066,2.6101515,,,,,,,,,,,376907.75,381046.62,381071.38,410128.12,407006.3,297480.4,0,277688.84,260108.39,62186.227,0,
304,278.17531667608495,2.6247315,,,,,,,,,,,86504.83,88289.07,86471.52,0,0,61220.203,289841.44,62691.652,60872.92,271786.78,0,
305,261.1446419089231,2.6605015,,,,,,,,,,,152388.08,0,66073.71,99851.984,0,7489.753,17898.918,0,0,0,0,
306,292.1545119766387,2.7233822,,,,,,,,,,,0,61283.617,48632.062,246920.8,238041.14,33855.418,0,20658.37,15453.924,0,0,
307,208.1333576961842,2.752685,,,,,,,,,,,19051.914,27139.477,25138.912,81751.04,50702.67,10090.844,9924.0625,0,0,0,0,
308,273.1445037409464,2.7641885,,,,,,,,,,,2308.5505,2846.102,0,44904.52,107459.25,0,0,0,0,0,0,
309,302.1964086012034,2.7939885,,,,,,,,,,,0,50235.895,0,0,0,166953.9,0,48655.848,162517.12,40418.387,0,
310,302.1964210031326,2.8223298,,,,,,,,,,,41278.12,40019.938,42515.16,0,0,52131.03,175698.7,161611.39,46702.0,170812.98,0,
311,239.149029097493,3.0160484,,,,,,,,,,,0,185410.0,58223.516,56190.996,0,41442.86,0,0,0,0,0,
313,227.1755187513108,3.0247421,,,,,,,,,,,1297807.0,1281662.8,1299750.0,1223371.2,1194110.2,1236619.0,1163668.8,1197663.8,1195478.6,1187864.0,0,
314,249.15771137007428,3.0267375,,,,,,,,,,,105501.055,104455.61,111604.74,98816.555,96126.57,97082.555,88342.05,93118.72,98249.47,90822.98,0,
315,209.16493510939958,3.0335636,,,,,,,,,,,96970.42,92926.23,95564.07,77792.29,81141.305,81501.734,84717.79,84913.27,81783.11,88951.336,0,
316,261.1310478743782,3.10038,,,,,,,,,,,354532.7,359039.62,365096.0,393114.72,401128.53,274018.28,312432.47,265389.22,284112.3,290372.72,20391.346,
317,239.14904162221902,3.1005287,,,,,,,,,,,180288.17,66918.68,185153.84,219377.83,217581.52,159079.73,161077.6,143745.78,150661.56,152182.97,11874.449,
318,162.05498616344624,3.1333842,,,,,,,,,,,92562.49,97172.06,61236.133,84334.41,86013.06,81520.73,86632.1,80178.555,86416.445,83503.83,0,
319,251.1026846134639,3.243238,,,,,,,,,,,24398.607,20332.352,23388.629,122716.39,115618.88,14953.815,16310.48,15949.572,15186.359,14209.86,0,
320,256.1181015899536,3.2247958,,,,,,,,,,,19950.42,14439.584,20899.309,177951.97,174182.95,6799.165,3765.463,0,0,0,0,
321,273.1445848128864,3.2448514,,,,,,,,,,,216280.75,219239.89,220954.58,868570.0,844005.2,16743.12,15263.722,0,0,0,0,
323,353.1821753860477,3.310285,,,,,,,,,,,308667.03,654762.8,667264.8,704055.5,694655.1,447887.03,457314.75,424699.8,429964.56,245408.69,0,
324,261.14462014312613,3.3237443,,,,,,,,,,,154441.0,166297.98,166577.31,155660.94,83560.29,72527.305,79811.65,11352.4375,11916.949,14327.783,0,
325,353.18215616833584,3.32789,,,,,,,,,,,663083.3,0,0,0,0,240334.39,213849.48,0,235573.7,431202.94,0,
326,339.16645105849443,3.3567913,,,,,,,,,,,122532.836,124892.625,124860.39,68333.445,69833.96,146980.75,152180.34,151645.9,158087.03,158807.81,0,
327,515.1852185590103,3.4297123,,,,,,,,,,,122266.37,121835.91,120316.6,693275.8,676775.75,13268.679,12973.152,0,0,0,0,
328,493.20316955360033,3.4363098,,,,,,,,,,,125487.83,116539.2,121151.04,1386273.8,1356920.9,36873.812,32150.156,0,0,0,0,
329,222.11264480545458,3.4663622,,,,,,,,,,,167180.08,176494.42,173014.22,130890.914,144067.16,168014.12,163885.95,153439.89,166813.47,165924.75,6645.214,
330,305.1342639320006,3.47908,,,,,,,,,,,0,3477.9673,0,174947.42,182125.12,0,0,0,0,0,0,
332,229.10484022852665,3.4875731,,,,,,,,,,,79169.83,82706.88,85224.98,106630.164,113004.31,21458.893,20279.773,22913.19,25360.86,24027.691,0,
333,312.10674100069684,3.6008625,,,,,,,,,,,48545.54,40439.15,39076.14,230038.81,232342.06,18369.168,19866.213,6830.579,3072.0662,10039.572,0,
334,290.12356769810066,3.603012,,,,,,,,,,,179458.78,172920.92,174053.8,545478.0,534841.5,28662.465,28413.475,13614.209,14038.043,13657.217,0,
335,190.14391001967465,3.7112126,,,,,,,,,,,0,0,0,129180.62,130314.664,0,0,0,0,0,0,
336,188.07071567254698,3.70715,,,,,,,,,,,130198.336,134612.16,135223.84,20809.533,19432.0,176990.66,192275.98,142705.75,143658.7,151264.83,0,
337,271.07156269800277,3.7209773,,,,,,,,,,,145831.44,145943.62,149648.08,35687.043,38454.97,145905.38,152230.16,145198.61,145759.94,148657.8,0,
338,319.14966575900473,3.785302,,,,,,,,,,,2340.7988,5962.734,2448.234,164530.02,164134.11,0,0,0,0,0,0,
340,261.1445888852494,3.8389902,,,,,,,,,,,66614.39,53569.953,77898.7,0,0,77816.86,112692.055,20638.256,22127.018,23392.77,0,
341,441.05223458112266,3.835937,,,,,,,,,,,0,1925504.1,1906255.0,1873002.0,1845527.5,1271115.2,1334570.1,1194394.9,1195814.0,1233428.1,0,
343,441.05219500349074,3.877489,,,,,,,,,,,1859546.8,0,0,0,0,0,709507.1,0,0,0,0,
344,261.1447112071381,3.9234533,,,,,,,,,,,192935.31,189214.05,198150.08,368797.34,393532.78,17417.871,0,0,0,0,0,
345,249.1235852193763,3.929025,,,,,,,,,,,207775.14,208292.2,196823.05,32771.164,32682.344,363866.12,355542.38,355439.1,197906.56,359594.47,0,
346,427.0365809326572,4.0305185,,,,,,,,,,,118158.36,119076.37,116038.08,37031.77,34190.37,180831.78,185415.4,185606.7,192987.08,199603.56,0,
347,230.1500236247965,4.056039,,,,,,,,,,,135585.1,135417.3,140409.6,120609.02,119746.07,124044.24,121985.484,111304.26,116415.3,122272.27,0,
348,441.0522313743536,4.069297,,,,,,,,,,,1033085.8,959739.8,1002146.25,1134180.4,1085405.2,714137.75,678560.06,696788.7,657862.4,631181.25,0,
350,294.1703590069043,4.162855,,,,,,,,,,,106912.56,299895.12,363386.94,68618.625,0,215766.92,222932.6,320111.25,91850.6,179896.58,0,
351,373.19724295911436,4.173263,,,,,,,,,,,105445.11,101940.31,121161.68,28819.883,28721.41,71366.79,154728.81,130195.62,65942.29,145304.6,0,
352,265.11853345373646,4.1867266,,,,,,,,,,,444957.78,214339.12,383370.9,54957.824,52057.37,230023.6,131179.11,55677.633,111587.64,149649.44,0,
353,339.1664890081475,4.1939306,,,,,,,,,,,50728.3,49882.445,46455.94,22419.281,24779.049,63159.89,60043.453,67288.82,63183.895,63373.652,0,
354,323.1239879107209,4.198429,,,,,,,,,,,423239.12,442932.84,448040.3,140067.89,136708.81,412498.3,362432.62,350732.44,311222.28,364516.22,0,
355,335.1457014013312,4.2037716,,,,,,,,,,,32622.357,32296.105,32813.86,232126.92,221547.88,0,2685.1787,0,0,0,0,
356,357.12896947195605,4.2013087,,,,,,,,,,,15471.556,10904.166,14925.539,103588.305,116637.06,6442.6787,2934.6323,0,2686.1199,0,0,
357,260.16478187528116,4.2139864,,,,,,,,,,,102522.34,100770.05,110267.46,33721.633,34321.8,162845.45,95400.305,92500.92,91776.29,91433.516,0,
358,245.09980979762258,4.2141747,,,,,,,,,,,54609.066,57658.844,60703.99,73916.87,74172.86,33364.336,38309.613,32170.102,35442.043,47192.875,0,
359,227.17556710267158,4.223128,,,,,,,,,,,64753.81,56736.55,55181.8,31396.078,29563.555,49774.652,51380.152,44206.664,53425.473,50724.797,0,
360,353.1820712045829,4.225218,,,,,,,,,,,233227.69,236483.78,230259.23,221274.08,232168.89,161424.73,165372.4,148421.14,150421.94,152213.4,0,
361,235.10786837038148,4.2498856,,,,,,,,,,,222700.8,218745.61,235772.94,19912.777,20862.082,193993.83,193277.12,203214.83,175794.48,190161.58,0,
362,255.13402476463895,4.2613144,,,,,,,,,,,0,102095.6,95781.23,211207.62,224326.52,33235.625,0,31099.729,40234.684,39653.688,0,
363,267.1341407401261,4.27706,,,,,,,,,,,287806.03,208420.22,299797.84,43044.66,304526.88,215067.94,190785.72,155449.53,164169.22,173703.97,0,
364,454.19274425448714,4.304094,,,,,,,,,,,77110.87,81502.49,83675.875,30196.215,36295.938,74251.32,74193.836,67349.13,55913.28,66621.15,0,
365,255.13398115043213,4.286548,,,,,,,,,,,88875.945,38732.273,0,0,0,35804.94,37102.656,0,0,0,0,
366,320.1496798199667,4.3223906,,,,,,,,,,,68632.945,83759.45,91120.23,46277.445,46034.477,178714.56,76900.15,177704.61,171790.95,76727.0,0,
367,228.12331664485592,4.3155355,,,,,,,,,,,264480.66,286344.38,290769.7,149027.34,127959.59,178356.83,194754.31,167332.81,179799.52,176390.12,0,
368,336.2032332612961,4.335274,,,,,,,,,,,0,52073.03,79277.08,102169.36,104221.05,30361.918,0,32250.895,17081.191,0,0,
369,252.15964399408153,4.3383884,,,,,,,,,,,98743.15,93123.79,90139.93,114040.39,86727.74,36121.02,35915.05,83906.77,38971.67,43541.547,0,
371,383.145336624091,4.3640203,,,,,,,,,,,92209.12,107464.695,132515.66,217276.92,205219.1,102821.266,83681.33,100053.87,80033.375,97555.08,0,
373,336.2031549406548,4.367617,,,,,,,,,,,78756.94,82048.92,42774.82,0,0,36943.254,37209.0,27010.041,21446.43,28065.64,0,
374,267.13416794789373,4.3985014,,,,,,,,,,,41937.5,27941.408,0,313320.12,42101.875,31153.207,30250.38,36969.11,0,0,0,
375,349.1396152545602,4.3910494,,,,,,,,,,,59241.53,61656.32,53905.797,136280.67,93278.17,41738.53,42797.832,46535.215,40230.07,37427.758,0,
376,243.1416435221368,4.3861628,,,,,,,,,,,1024451.56,1098434.6,1041491.7,969469.44,1056777.4,874611.5,947761.1,881549.3,941797.1,961868.25,0,
377,237.12341274918649,4.4424543,,,,,,,,,,,28293.424,40042.906,38922.633,79287.92,81052.11,31177.223,23876.848,23980.04,26690.957,23282.646,0,
379,281.14983548535616,4.435561,,,,,,,,,,,84738.23,119244.49,247879.23,197821.6,238605.98,108382.39,222792.67,105080.87,101109.875,111508.766,0,
380,316.2121651822357,4.444894,,,,,,,,,,,148120.88,162578.64,155280.7,5412.8867,4263.1235,95098.97,102057.59,67011.6,74004.33,75694.51,0,
381,180.10195816980183,4.468701,,,,,,,,,,,36179.95,46366.4,72338.5,95713.03,102530.1,25382.463,0,31489.793,26079.453,0,0,
382,337.13944704612766,4.478693,,,,,,,,,,,307856.2,381036.53,411177.47,366677.75,302923.56,294252.12,342264.9,283645.5,269511.2,301444.44,0,
385,300.2019456457905,4.494837,,,,,,,,,,,136424.61,160379.42,139286.28,170483.64,170541.55,125999.11,124022.13,126981.37,105429.88,114856.27,20595.115,
386,283.17531666078906,4.496589,,,,,,,,,,,810024.8,860741.9,840597.75,959504.94,976814.2,676865.44,747426.3,688967.9,685099.44,693469.3,114689.164,
387,305.15750578965077,4.4981923,,,,,,,,,,,384415.72,385979.2,376247.06,412413.22,448281.22,287167.06,345010.03,280328.7,330449.16,322098.94,39349.617,
388,251.1392373745178,4.501611,,,,,,,,,,,289860.28,280760.78,46373.152,205850.42,285997.12,34494.24,36229.73,42938.523,35981.88,26840.875,0,
389,212.1646442674994,4.513908,,,,,,,,,,,57796.68,139870.56,162183.1,120666.984,120989.086,36308.516,87019.16,41997.953,42423.277,41470.316,0,
390,249.1235821603941,4.510082,,,,,,,,,,,301190.7,382237.28,302039.06,321042.22,327589.0,272037.97,272708.4,275023.9,282782.06,269203.53,0,
391,265.11848812806295,4.5118427,,,,,,,,,,,58547.17,71023.2,65479.96,53561.15,54048.85,65035.71,169579.98,370353.9,219954.34,180438.56,0,
392,231.11299809797546,4.5121408,,,,,,,,,,,200884.58,185586.45,174805.98,156589.97,171914.39,178769.33,187261.11,171132.56,174291.69,158822.84,0,
393,263.13929795250755,4.52024,,,,,,,,,,,296459.2,289223.62,296401.34,325583.03,272572.16,229992.08,204798.52,226962.25,252016.06,239742.28,0,
394,212.1646429624951,4.518887,,,,,,,,,,,107973.99,55805.992,54299.48,54993.094,0,42769.273,44926.04,32669.521,41818.06,71928.43,0,
395,296.1859372956558,4.528951,,,,,,,,,,,40466.992,31577.34,55514.016,32658.79,0,40051.992,52099.277,38109.047,50551.836,166694.44,0,
397,193.11977321361877,4.550565,,,,,,,,,,,334272.22,356035.72,345744.9,323485.22,315493.38,304116.28,313151.8,296931.47,321882.72,316529.25,0,
398,228.15965891368788,4.5506554,,,,,,,,,,,88834.78,87785.53,91005.8,115293.69,123213.055,60641.457,59028.527,38693.883,51631.402,55254.79,0,
399,277.1185745633094,4.555039,,,,,,,,,,,166493.84,159283.02,151828.7,159047.53,164664.62,129561.45,164180.86,139844.34,170050.48,141006.72,0,
400,556.2603996286716,4.5550933,,,,,,,,,,,103533.29,130845.37,109193.69,36918.17,30465.041,88946.07,92941.12,88615.664,95408.16,96884.09,0,
401,334.16494612445223,4.5590167,,,,,,,,,,,68069.98,70334.71,62247.312,45640.17,45567.34,61629.645,49734.625,56725.773,94877.46,52261.934,0,
402,282.1702746482328,4.565568,,,,,,,,,,,445329.34,393811.53,359335.9,363013.6,438956.88,343822.34,228682.67,207563.61,235096.55,229471.02,0,
403,297.14474758989525,4.5724673,,,,,,,,,,,268677.47,264847.88,243081.34,299892.2,296516.97,268666.94,227175.81,212194.47,204211.77,205044.98,0,
406,339.1552568548732,4.6020637,,,,,,,,,,,79647.164,88150.28,108634.445,160730.64,212721.58,70035.55,86085.28,74417.32,86420.74,74675.08,0,
408,297.1545925540125,4.629932,,,,,,,,,,,40623.285,35890.152,30517.162,29759.25,27511.418,42433.047,43410.906,27419.027,39275.656,35967.246,3494.7527,
409,235.10782530080124,4.639064,,,,,,,,,,,185191.28,178995.03,162081.17,20968.623,21602.023,144881.44,149260.0,133000.69,136137.84,158612.55,0,
410,234.14906884424155,4.6580825,,,,,,,,,,,438019.9,381902.56,430010.78,397962.38,559920.25,59129.406,405649.38,31169.79,31119.73,0,0,
411,199.08676312116575,4.650274,,,,,,,,,,,57594.49,49043.055,47423.156,11999.503,8206.877,59257.18,53619.523,44283.02,55444.797,49898.258,0,
412,260.16485854195656,4.6636662,,,,,,,,,,,134315.88,111387.68,126941.555,110052.03,99237.03,117532.61,100885.02,127880.234,106911.95,127399.375,0,
413,570.2759675359731,4.6726007,,,,,,,,,,,47578.85,42112.234,44265.97,31858.86,39085.54,34578.215,32201.73,35477.984,38229.535,34447.793,0,
414,251.13924028917117,4.6801085,,,,,,,,,,,42966.96,41725.29,278701.06,48850.3,44197.508,36012.06,40411.33,44219.9,34133.03,37805.68,0,
416,295.12914785859897,4.68006,,,,,,,,,,,458263.56,477002.06,440200.56,71401.3,69443.74,416714.03,433563.66,381031.88,392156.1,391990.78,0,
417,158.09651887837822,4.7052393,,,,,,,,,,,179699.17,189614.5,189814.77,113440.08,130959.01,158486.81,152527.11,185849.02,167359.47,135441.62,0,
420,290.1234760574662,4.7150707,,,,,,,,,,,68212.52,74104.61,69619.52,46554.758,56075.27,36802.375,38232.7,33558.9,38325.34,35526.836,0,
422,279.08664790197366,4.7216682,,,,,,,,,,,50136.74,54597.13,46727.33,42561.574,40631.72,57013.105,49931.2,52015.652,43838.887,51839.43,0,
424,344.1340705608419,4.717258,,,,,,,,,,,55835.023,57341.406,58197.258,37718.305,32884.652,30069.695,52453.91,36916.832,31601.7,31503.945,0,
425,325.175853958871,4.7239313,,,,,,,,,,,196518.28,168401.38,188639.97,161726.1,191212.67,132759.81,149223.73,137009.11,150404.95,139510.94,0,
426,350.1965463617843,4.723931,,,,,,,,,,,310711.2,282286.5,65443.547,52806.54,62092.562,284791.12,314958.88,310189.97,59619.465,159104.44,0,
428,301.13928373463057,4.741718,,,,,,,,,,,17943.383,20150.0,21793.877,126191.875,130965.77,11543.848,15847.73,10948.573,15282.551,14298.363,0,
429,319.14964995359503,4.743989,,,,,,,,,,,27858.129,29981.924,31866.184,264734.56,253109.55,20578.127,23405.172,18342.31,24846.387,21101.545,0,
431,265.1549306429538,4.7462363,,,,,,,,,,,428115.8,443898.1,431276.9,292697.62,277502.94,402668.97,381334.47,384428.56,386386.62,346747.22,0,
433,247.14435207747857,4.7549067,,,,,,,,,,,91835.15,87919.74,69397.21,78750.87,79798.68,78072.65,99425.586,81547.27,84160.26,66843.03,0,
434,325.139490051837,4.7635303,,,,,,,,,,,609172.7,466544.94,475378.12,450170.4,478082.28,97250.92,92729.65,70595.27,70346.805,72250.72,0,
435,321.144645691744,4.768073,,,,,,,,,,,690923.44,977499.75,780277.06,678837.1,656757.9,825319.3,863223.75,768117.9,112062.516,114179.445,0,
439,405.16376341609316,4.7858815,,,,,,,,,,,232218.8,230994.36,193704.36,92036.89,79091.445,128378.4,146566.78,133856.5,118495.84,154066.48,0,
440,292.118214652802,4.792502,,,,,,,,,,,107915.02,104153.75,106110.805,92618.73,113765.375,64158.56,98799.234,82715.78,82146.4,71037.64,0,
441,265.11848560863103,4.799288,,,,,,,,,,,142149.69,178948.4,207518.84,93875.17,88323.54,113722.336,58122.81,65239.984,103072.49,123635.13,0,
444,373.19719267076937,4.8056364,,,,,,,,,,,93572.57,85565.86,74322.61,99417.055,104166.51,63254.79,62532.0,81219.625,70473.336,89169.8,0,
445,222.11266857113347,4.8471804,,,,,,,,,,,47816.97,44350.066,46738.797,49434.85,52376.7,39618.11,42529.305,41781.688,158521.89,38022.49,0,
446,352.21212504870226,4.8381214,,,,,,,,,,,125544.8,117197.83,117253.8,63274.496,61616.383,105848.62,109810.97,99395.89,98991.94,104040.195,0,
448,353.1706257356605,4.8487463,,,,,,,,,,,79849.71,84974.23,82049.55,67526.39,54977.586,143964.58,156077.1,129927.75,107559.03,111040.87,0,
449,364.21203635873997,4.8576736,,,,,,,,,,,110711.06,102476.98,98965.984,100640.516,100546.95,101334.016,88231.08,87300.57,87770.92,147598.8,0,
450,311.1601773109097,4.855521,,,,,,,,,,,76667.55,447162.0,85089.83,404843.72,419628.25,74238.68,61552.68,55863.637,363452.5,374784.06,0,
451,404.1799872026623,4.850692,,,,,,,,,,,61640.68,71844.3,61772.664,44869.953,45065.598,55199.332,53153.79,42734.004,58514.105,46873.234,0,
452,281.1498084481485,4.869068,,,,,,,,,,,64835.285,63280.11,411158.47,256009.55,88298.75,56696.566,55164.6,54534.17,56553.46,55127.402,0,
453,208.13338143307115,4.868991,,,,,,,,,,,135746.73,174547.25,199211.56,230363.06,244999.86,21091.291,24202.133,12798.075,21673.094,13459.971,0,
454,284.11314571844633,4.8669744,,,,,,,,,,,97514.69,84200.92,107168.73,34970.496,48613.48,97886.95,125995.46,37786.8,133110.16,53207.88,0,
456,314.1963133105098,4.890853,,,,,,,,,,,31158.07,28409.863,34345.914,108065.805,84854.73,21238.168,26726.928,16603.844,28224.043,27948.164,0,
458,325.17576783940365,4.8929963,,,,,,,,,,,110727.56,100967.69,131085.69,120278.86,58235.973,50917.977,87640.516,76805.62,90278.24,62055.062,0,
459,237.12336719142436,4.8970475,,,,,,,,,,,110796.3,132988.02,125182.91,150765.03,150359.22,83120.37,33622.46,34105.094,33781.25,32035.656,0,
460,266.1389057007103,4.9058733,,,,,,,,,,,51708.703,51353.27,191427.2,66170.48,31475.766,58766.863,45681.617,44497.457,218883.06,48283.285,0,
461,341.1707234437823,4.9014997,,,,,,,,,,,128343.484,155933.53,206835.5,293698.78,75254.375,138735.69,135164.39,271457.12,158102.4,118365.94,0,
464,275.1602412402406,4.9057546,,,,,,,,,,,450105.2,464607.12,472061.56,403428.2,411108.78,121585.06,134241.42,31632.166,35044.902,38965.145,0,
465,245.12868396931609,4.907969,,,,,,,,,,,122011.305,129160.836,115966.96,147218.78,123372.555,121289.82,119550.78,94407.18,111476.29,83135.555,0,
466,333.144602233966,4.9143877,,,,,,,,,,,136801.23,186164.84,147752.05,47911.77,45055.17,87162.58,145600.61,157080.62,147795.94,319514.7,0,
467,570.2759864013719,4.9102116,,,,,,,,,,,36553.98,56807.477,41211.42,28500.65,24613.514,75366.67,48887.895,31023.281,37922.164,34118.402,0,
468,296.14956101366397,4.9124923,,,,,,,,,,,621649.1,609108.94,623153.7,408177.06,424115.06,457396.78,438684.66,425149.7,426659.62,416034.5,0,
